id,title_type,title,year,runtime,genre,score,num_votes,christmas,hanukkah,kwanzaa,holiday
tt0920737,TV Movie,Laura's Christmas Star,2006,50,Animation,6.2,50,TRUE,FALSE,FALSE,FALSE
tt0920894,TV Movie,A Very Barry Christmas,2005,45,Animation,6.5,66,TRUE,FALSE,FALSE,FALSE
tt0928364,Feature Film,Heber Holiday,2007,97,Comedy,3.2,129,FALSE,FALSE,FALSE,TRUE
tt0937375,Feature Film,This Christmas,2007,119,Comedy,6.3,10155,TRUE,FALSE,FALSE,FALSE
tt0938666,TV Movie,Holiday in Handcuffs,2006,86,Comedy,6.1,7196,FALSE,FALSE,FALSE,TRUE
tt0939616,TV Movie,Grumpy Old Men at Christmas,2003,60,Comedy,6.9,26,TRUE,FALSE,FALSE,FALSE
tt0950740,TV Movie,A Grandpa for Christmas,2007,84,Comedy,6.8,1285,TRUE,FALSE,FALSE,FALSE
tt0961738,Feature Film,Messy Christmas,2007,96,Comedy,6.1,524,TRUE,FALSE,FALSE,FALSE
tt0991150,Feature Film,Christmas in Wonderland,2006,95,Comedy,4.7,2422,TRUE,FALSE,FALSE,FALSE
tt0992992,TV Movie,Lost Holiday: The Jim & Suzanne Shemwell Story,2007,90,Drama,5.4,296,FALSE,FALSE,FALSE,TRUE
tt0993789,Feature Film,A Christmas Tale,2008,152,Comedy,7,7458,TRUE,FALSE,FALSE,FALSE
tt0999872,Feature Film,Thomas Kinkade's Christmas Cottage,2008,103,Other,6.3,2776,TRUE,FALSE,FALSE,FALSE
tt10006006,Feature Film,A Christmas Prince: The Royal Baby,2019,84,Family,5.4,7622,TRUE,FALSE,FALSE,FALSE
tt10060094,Feature Film,The Knight Before Christmas,2019,92,Other,5.6,19715,TRUE,FALSE,FALSE,FALSE
tt10091530,Feature Film,Holiday Rush,2019,92,Comedy,5,3067,FALSE,FALSE,FALSE,TRUE
tt10118110,TV Movie,Christmas Wedding Runaway,2019,86,Drama,5.7,502,TRUE,FALSE,FALSE,FALSE
tt10136898,TV Movie,Christmas Wishes and Mistletoe Kisses,2019,84,Drama,6.5,1849,TRUE,FALSE,FALSE,FALSE
tt10149756,TV Movie,Matchmaker Christmas,2019,90,Drama,6.1,647,TRUE,FALSE,FALSE,FALSE
tt10154790,TV Movie,Picture Perfect Royal Christmas,2020,85,Romance,5.5,498,TRUE,FALSE,FALSE,FALSE
tt10156020,Feature Film,Holiday Heist,2019,87,Other,5.7,160,FALSE,FALSE,FALSE,TRUE
tt10157552,TV Movie,A Larceny Christmas,2019,90,Other,6.7,297,TRUE,FALSE,FALSE,FALSE
tt1016032,TV Movie,The Ugly Duckling's Christmas Wish,1996,70,Animation,6.5,47,TRUE,FALSE,FALSE,FALSE
tt10161708,TV Movie,A Mermaid for Christmas,2019,88,Other,6.6,77,TRUE,FALSE,FALSE,FALSE
tt10165624,Feature Film,Christmas Coupon,2019,92,Romance,3.3,249,TRUE,FALSE,FALSE,FALSE
tt10176734,TV Movie,A Storybook Christmas,2019,83,Comedy,6.6,949,TRUE,FALSE,FALSE,FALSE
tt10177634,TV Movie,A Christmas Princess,2019,90,Comedy,5.5,858,TRUE,FALSE,FALSE,FALSE
tt10187208,Feature Film,A Boy Called Christmas,2021,106,Other,6.7,25274,TRUE,FALSE,FALSE,FALSE
tt10203940,Feature Film,Elfette Saves Christmas,2019,103,Comedy,3.3,160,TRUE,FALSE,FALSE,FALSE
tt1020940,Feature Film,Between Christmas and New Year's,2000,86,Drama,5.8,10,TRUE,FALSE,FALSE,FALSE
tt1020981,TV Movie,O Christmas Tree,1994,30,Animation,7.2,59,TRUE,FALSE,FALSE,FALSE
tt10210182,TV Movie,Christmas a la Mode,2019,87,Drama,6.4,1063,TRUE,FALSE,FALSE,FALSE
tt10272460,Feature Film,"Infernal Guidon, or Cossack Christmas",2019,110,Family,6.9,295,TRUE,FALSE,FALSE,FALSE
tt10295168,TV Movie,A Very Vintage Christmas,2019,87,Comedy,6.2,670,TRUE,FALSE,FALSE,FALSE
tt10309574,Feature Film,A Christmas Winter Song,2019,90,Drama,6.6,475,TRUE,FALSE,FALSE,FALSE
tt10319778,Feature Film,Homeless at Christmas,2018,86,Other,7.9,10,TRUE,FALSE,FALSE,FALSE
tt10328320,Feature Film,The Christmas Project Reunion,2020,87,Comedy,4.7,182,TRUE,FALSE,FALSE,FALSE
tt10338176,Feature Film,Christmas Time,2023,95,Comedy,5.7,97,TRUE,FALSE,FALSE,FALSE
tt10344956,TV Movie,Christmas in Rome,2019,86,Drama,6.6,2442,TRUE,FALSE,FALSE,FALSE
tt10344986,TV Movie,Christmas Town,2019,80,Drama,6.7,2121,TRUE,FALSE,FALSE,FALSE
tt10345008,TV Movie,Write Before Christmas,2019,84,Drama,6.9,3134,TRUE,FALSE,FALSE,FALSE
tt10383902,TV Movie,The Christmas Chalet,2019,90,Drama,6.6,955,TRUE,FALSE,FALSE,FALSE
tt10399114,Feature Film,A Christmas Hero,2020,85,Drama,4.3,328,TRUE,FALSE,FALSE,FALSE
tt10433222,TV Movie,A Merry Christmas Match,2019,82,Comedy,5.9,1369,TRUE,FALSE,FALSE,FALSE
tt1046243,Feature Film,It's Christmas,2007,90,Family,5,11,TRUE,FALSE,FALSE,FALSE
tt10471748,TV Movie,Random Acts of Christmas,2019,88,Drama,6.5,1106,TRUE,FALSE,FALSE,FALSE
tt10476682,Feature Film,A Christmas Carol,2019,75,Drama,5.1,118,TRUE,FALSE,FALSE,FALSE
tt10481792,TV Movie,Christmas with a Prince: Becoming Royal,2019,93,Romance,5.8,658,TRUE,FALSE,FALSE,FALSE
tt10481868,Feature Film,Black Christmas,2019,92,Other,3.5,18244,TRUE,FALSE,FALSE,FALSE
tt10482348,TV Movie,A Christmas Wish,2019,90,Comedy,6.3,1056,TRUE,FALSE,FALSE,FALSE
tt10504966,Feature Film,I'll Be Home for Christmas,2019,113,Drama,6.2,1024,TRUE,FALSE,FALSE,FALSE
tt1051215,TV Movie,Christmas Every Day,1986,22,Animation,7.1,38,TRUE,FALSE,FALSE,FALSE
tt10516322,TV Movie,A Little Christmas Charm,2020,84,Romance,6.8,1732,TRUE,FALSE,FALSE,FALSE
tt1053429,TV Movie,Larry the Cable Guy's Christmas Spectacular,2007,60,Comedy,3.5,267,TRUE,FALSE,FALSE,FALSE
tt1054055,TV Movie,The Trolls and the Christmas Express,1981,30,Animation,7.2,46,TRUE,FALSE,FALSE,FALSE
tt10545474,Feature Film,A Holiday Change,2019,87,Romance,5.8,28,FALSE,FALSE,FALSE,TRUE
tt10553910,TV Movie,Picture a Perfect Christmas,2019,84,Comedy,6.9,1847,TRUE,FALSE,FALSE,FALSE
tt10571920,TV Movie,Nostalgic Christmas,2019,84,Drama,6.3,1417,TRUE,FALSE,FALSE,FALSE
tt10583460,TV Movie,Radio Christmas,2019,87,Drama,6.1,541,TRUE,FALSE,FALSE,FALSE
tt10623478,TV Movie,Christmas Love Letter,2019,86,Comedy,6.1,611,TRUE,FALSE,FALSE,FALSE
tt10627548,Feature Film,Christmas on the Square,2020,98,Comedy,5.2,2992,TRUE,FALSE,FALSE,FALSE
tt10627564,TV Movie,Christmas at Dollywood,2019,83,Drama,6.1,1356,TRUE,FALSE,FALSE,FALSE
tt10635588,Feature Film,A Christmas Wish,2021,90,Family,6.9,58,TRUE,FALSE,FALSE,FALSE
tt10642154,TV Movie,Christmas Reservations,2019,86,Comedy,6,906,TRUE,FALSE,FALSE,FALSE
tt10642244,TV Movie,Snowbound for Christmas,2019,83,Comedy,5.3,715,TRUE,FALSE,FALSE,FALSE
tt10650924,TV Movie,"Same Time, Next Christmas",2019,90,Comedy,6,1506,TRUE,FALSE,FALSE,FALSE
tt10659766,TV Movie,The Christmas High Note,2020,85,Romance,5.2,283,TRUE,FALSE,FALSE,FALSE
tt10667026,TV Movie,The Christmas Club,2019,84,Comedy,6.7,1563,TRUE,FALSE,FALSE,FALSE
tt1067106,Feature Film,A Christmas Carol,2009,96,Other,6.8,125562,TRUE,FALSE,FALSE,FALSE
tt1067769,TV Movie,Christmas Caper,2006,88,Comedy,5.7,1038,TRUE,FALSE,FALSE,FALSE
tt10700392,TV Movie,The Road Home for Christmas,2019,84,Drama,6.8,754,TRUE,FALSE,FALSE,FALSE
tt10733770,Feature Film,All I Want for Christmas 2,2020,92,Other,5.7,120,TRUE,FALSE,FALSE,FALSE
tt10742934,Feature Film,Bad Christmas,2021,93,Comedy,6.4,443,TRUE,FALSE,FALSE,FALSE
tt10754206,Feature Film,Hip Hop Holiday,2019,87,Comedy,6.9,97,FALSE,FALSE,FALSE,TRUE
tt10768194,TV Movie,A New York Christmas Wedding,2020,88,Drama,5.3,1386,TRUE,FALSE,FALSE,FALSE
tt10768208,TV Movie,A Christmas Duet,2019,84,Drama,5.9,814,TRUE,FALSE,FALSE,FALSE
tt10768278,TV Movie,Christmas Scavenger Hunt,2019,82,Comedy,6.1,1396,TRUE,FALSE,FALSE,FALSE
tt10768312,TV Movie,Check Inn to Christmas,2019,84,Drama,6.8,1634,TRUE,FALSE,FALSE,FALSE
tt10768328,TV Movie,Double Holiday,2019,84,Drama,6.8,1509,FALSE,FALSE,FALSE,TRUE
tt10768410,TV Movie,Christmas at Graceland: Home for the Holidays,2019,84,Other,6.2,1123,TRUE,FALSE,FALSE,TRUE
tt10768456,TV Movie,Holiday Date,2019,84,Comedy,6.4,1770,FALSE,FALSE,FALSE,TRUE
tt1077081,TV Movie,Elmo's Christmas Countdown,2007,60,Family,6.2,340,TRUE,FALSE,FALSE,FALSE
tt10771556,TV Movie,A Very Corgi Christmas,2019,90,Drama,5.4,685,TRUE,FALSE,FALSE,FALSE
tt10778144,Feature Film,A Christmas Carol,2019,73,Comedy,4.8,45,TRUE,FALSE,FALSE,FALSE
tt10799008,TV Movie,A Date by Christmas Eve,2019,93,Comedy,5.8,611,TRUE,FALSE,FALSE,FALSE
tt10804410,TV Movie,No Time Like Christmas,2019,85,Comedy,5.6,419,TRUE,FALSE,FALSE,FALSE
tt10808294,Feature Film,Christmas on the Range,2019,90,Romance,6.3,665,TRUE,FALSE,FALSE,FALSE
tt1082815,Feature Film,A Jersey Christmas,2008,81,Comedy,5.2,74,TRUE,FALSE,FALSE,FALSE
tt1083448,TV Movie,A Princess for Christmas,2011,91,Comedy,6.3,8966,TRUE,FALSE,FALSE,FALSE
tt1083992,TV Movie,Holiday Switch,2007,88,Comedy,5.4,771,FALSE,FALSE,FALSE,TRUE
tt10840162,Feature Film,Perfect Christmas,2019,95,Comedy,5.4,434,TRUE,FALSE,FALSE,FALSE
tt10854916,TV Movie,A Christmas Crush,2019,87,Comedy,4.5,757,TRUE,FALSE,FALSE,FALSE
tt10872952,TV Movie,The Gift of Christmas,2020,101,Drama,5.2,160,TRUE,FALSE,FALSE,FALSE
tt10873852,TV Movie,Staging Christmas,2019,85,Drama,5.5,554,TRUE,FALSE,FALSE,FALSE
tt10875028,TV Movie,Rock and Roll Christmas,2019,85,Comedy,5.4,486,TRUE,FALSE,FALSE,FALSE
tt1087847,TV Movie,For Better or for Worse: A Christmas Angel,1992,30,Animation,8,56,TRUE,FALSE,FALSE,FALSE
tt10887838,TV Movie,Rediscovering Christmas,2019,87,Comedy,5.8,452,TRUE,FALSE,FALSE,FALSE
tt10887846,TV Movie,Christmas Hotel,2019,88,Comedy,6,506,TRUE,FALSE,FALSE,FALSE
tt10887870,TV Movie,A Sweet Christmas Romance,2019,87,Comedy,6.3,801,TRUE,FALSE,FALSE,FALSE
tt10887880,TV Movie,Merry Liddle Christmas,2019,87,Comedy,5.9,652,TRUE,FALSE,FALSE,FALSE
tt1091175,TV Movie,Christopher the Christmas Tree,1993,30,Animation,7,134,TRUE,FALSE,FALSE,FALSE
tt10921042,TV Movie,Christmas at the Plaza,2019,84,Drama,6.5,3273,TRUE,FALSE,FALSE,FALSE
tt10921256,TV Movie,Always and Forever Christmas,2019,87,Comedy,5.4,534,TRUE,FALSE,FALSE,FALSE
tt10922620,TV Movie,A Christmas Miracle,2019,83,Romance,6.4,642,TRUE,FALSE,FALSE,FALSE
tt10922632,TV Movie,Angel Falls: A Novel Holiday,2019,84,Other,6.1,1060,FALSE,FALSE,FALSE,TRUE
tt10922658,TV Movie,Christmas Under the Stars,2019,82,Drama,6.7,2275,TRUE,FALSE,FALSE,FALSE
tt10925434,TV Movie,Holiday Hearts,2019,86,Romance,6.5,1142,FALSE,FALSE,FALSE,TRUE
tt10925460,TV Movie,Christmas in Evergreen: Tidings of Joy,2019,85,Romance,6.4,1766,TRUE,FALSE,FALSE,FALSE
tt10925838,Feature Film,A Beauty & The Beast Christmas,2019,90,Comedy,4.6,359,TRUE,FALSE,FALSE,FALSE
tt10926350,TV Movie,Another Christmas Coincidence,2019,85,Drama,6.9,1773,TRUE,FALSE,FALSE,FALSE
tt10926390,TV Movie,A Family Christmas Gift,2019,84,Romance,5.9,445,TRUE,FALSE,FALSE,FALSE
tt10936658,TV Movie,A Blue Ridge Mountain Christmas,2019,84,Family,6.2,1326,TRUE,FALSE,FALSE,FALSE
tt10952042,TV Movie,It's Beginning to Look a Lot Like Christmas,2019,83,Comedy,6.1,1069,TRUE,FALSE,FALSE,FALSE
tt10953626,TV Movie,Christmas in Louisiana,2019,90,Romance,5.8,597,TRUE,FALSE,FALSE,FALSE
tt10963938,TV Movie,Sweet Mountain Christmas,2019,88,Romance,6.3,684,TRUE,FALSE,FALSE,FALSE
tt10963986,TV Movie,Magical Christmas Shoes,2019,87,Comedy,6.3,619,TRUE,FALSE,FALSE,FALSE
tt10964186,TV Movie,Christmas 9 to 5,2019,87,Drama,6.2,663,TRUE,FALSE,FALSE,FALSE
tt10964214,TV Movie,A Doggone Christmas,2019,86,Romance,5.7,518,TRUE,FALSE,FALSE,FALSE
tt10964346,TV Movie,Grounded for Christmas,2019,86,Comedy,6.3,1194,TRUE,FALSE,FALSE,FALSE
tt10964516,TV Movie,You Light Up My Christmas,2019,90,Drama,5.7,417,TRUE,FALSE,FALSE,FALSE
tt10964532,TV Movie,The Christmas Temp,2019,87,Comedy,5.5,465,TRUE,FALSE,FALSE,FALSE
tt10979386,TV Movie,Christmas Matchmakers,2019,87,Family,5.5,460,TRUE,FALSE,FALSE,FALSE
tt10993786,Feature Film,Middleton Christmas,2020,92,Romance,5.5,282,TRUE,FALSE,FALSE,FALSE
tt10997536,Feature Film,Alone at Christmas,2019,51,Comedy,5,10,TRUE,FALSE,FALSE,FALSE
tt11020096,TV Movie,Twas the Chaos before Christmas,2019,83,Family,7.1,163,TRUE,FALSE,FALSE,FALSE
tt1105269,TV Movie,Christmas in Paradise,2007,89,Comedy,6.2,440,TRUE,FALSE,FALSE,FALSE
tt11057644,Feature Film,The Christmas Chronicles: Part Two,2020,112,Other,6,34047,TRUE,FALSE,FALSE,FALSE
tt11060704,TV Movie,A Christmas Recipe for Romance,2019,88,Romance,5.6,575,TRUE,FALSE,FALSE,FALSE
tt11068326,TV Movie,Time for You to Come Home for Christmas,2019,84,Drama,7,1234,TRUE,FALSE,FALSE,FALSE
tt11090230,TV Movie,Baking Christmas,2019,84,Comedy,6.1,177,TRUE,FALSE,FALSE,FALSE
tt11096888,TV Movie,A Christmas Movie Christmas,2019,88,Comedy,5.6,1489,TRUE,FALSE,FALSE,FALSE
tt11100776,TV Movie,Christmas on My Mind,2019,84,Comedy,6.5,1706,TRUE,FALSE,FALSE,FALSE
tt11120440,TV Movie,Christmas Belles,2019,85,Comedy,6.2,164,TRUE,FALSE,FALSE,FALSE
tt1112097,TV Movie,All I Want for Christmas,2007,86,Family,5.5,1136,TRUE,FALSE,FALSE,FALSE
tt11125908,Feature Film,Merry Christmas Officer Hansel,2022,91,Comedy,6.3,30,TRUE,FALSE,FALSE,FALSE
tt11151688,TV Movie,Christmas in Montana,2019,82,Drama,6.6,1195,TRUE,FALSE,FALSE,FALSE
tt11171322,TV Movie,Our Christmas Love Song,2019,82,Drama,6.3,1082,TRUE,FALSE,FALSE,FALSE
tt11192428,Feature Film,The Christmas Doodle,2021,60,Family,4.4,50,TRUE,FALSE,FALSE,FALSE
tt11193190,TV Movie,A Homecoming for the Holidays,2019,84,Drama,6.6,1008,FALSE,FALSE,FALSE,TRUE
tt11193888,TV Movie,A Family Reunion Christmas,2019,28,Comedy,5.9,279,TRUE,FALSE,FALSE,FALSE
tt11225428,TV Movie,The Kacey Musgraves Christmas Show,2019,45,Other,7.2,520,TRUE,FALSE,FALSE,FALSE
tt11230402,TV Movie,My Best Friend's Christmas,2019,90,Comedy,5.1,564,TRUE,FALSE,FALSE,FALSE
tt11241514,TV Movie,A Cheerful Christmas,2019,83,Drama,5,1085,TRUE,FALSE,FALSE,FALSE
tt11260886,Feature Film,The Christmas Dance,2021,94,Drama,4.7,283,TRUE,FALSE,FALSE,FALSE
tt11290298,TV Movie,Christmas Stars,2019,88,Comedy,6.2,439,TRUE,FALSE,FALSE,FALSE
tt11324626,Feature Film,The Last Christmas Party,2020,84,Drama,3.8,134,TRUE,FALSE,FALSE,FALSE
tt1132578,Feature Film,Summer Holiday,2008,103,Comedy,7,2204,FALSE,FALSE,FALSE,TRUE
tt11354244,Feature Film,Community Theater Christmas,2019,103,Comedy,7.5,55,TRUE,FALSE,FALSE,FALSE
tt11357028,Feature Film,12 Pups of Christmas,2019,85,Drama,4,882,TRUE,FALSE,FALSE,FALSE
tt1136606,TV Movie,Carols for Christmas,1985,59,Other,6.5,11,TRUE,FALSE,FALSE,FALSE
tt11371224,Feature Film,"Merry Christmas, Yiwu",2020,93,Other,6.7,83,TRUE,FALSE,FALSE,FALSE
tt11378154,Feature Film,The App That Stole Christmas,2020,63,Comedy,2.7,759,TRUE,FALSE,FALSE,FALSE
tt11383142,Feature Film,Greyson Family Christmas,2021,87,Comedy,6,156,TRUE,FALSE,FALSE,FALSE
tt1139113,TV Movie,The Little Rascals' Christmas Special,1979,30,Animation,7.1,51,TRUE,FALSE,FALSE,FALSE
tt1141984,TV Movie,My Friends Tigger and Pooh - Super Sleuth Christmas Movie,2007,44,Other,5.3,254,TRUE,FALSE,FALSE,FALSE
tt11422336,TV Movie,Christmas in Vienna,2019,90,Drama,5.9,557,TRUE,FALSE,FALSE,FALSE
tt11427974,Feature Film,The Christmas Ride,2020,70,Drama,5.5,82,TRUE,FALSE,FALSE,FALSE
tt11437784,Feature Film,Christmas Cars,2019,99,Family,3.1,197,TRUE,FALSE,FALSE,FALSE
tt11455096,TV Movie,A Berry Royal Christmas,2019,58,Other,8.6,26,TRUE,FALSE,FALSE,FALSE
tt11457736,Feature Film,My Dad's Christmas Date,2020,91,Comedy,5.5,2007,TRUE,FALSE,FALSE,FALSE
tt1146294,TV Movie,A Scooby-Doo! Christmas,2002,22,Other,6.8,427,TRUE,FALSE,FALSE,FALSE
tt11488988,TV Movie,A Merry Tudor Christmas with Lucy Worsley,2019,60,Other,8,162,TRUE,FALSE,FALSE,FALSE
tt1149589,TV Movie,Christmas Is,1970,30,Animation,4.8,128,TRUE,FALSE,FALSE,FALSE
tt11508080,TV Movie,A Crafty Christmas Romance,2020,84,Romance,5.5,578,TRUE,FALSE,FALSE,FALSE
tt1150958,TV Movie,Radio City Christmas Spectacular,2007,84,Family,7,111,TRUE,FALSE,FALSE,FALSE
tt1151915,Feature Film,Nothing Like the Holidays,2008,98,Comedy,6.1,4523,FALSE,FALSE,FALSE,TRUE
tt1152404,Feature Film,"X-mas, Inc.",2008,110,Comedy,5.4,136,TRUE,FALSE,FALSE,FALSE
tt11540284,Feature Film,8-Bit Christmas,2021,97,Comedy,6.7,20097,TRUE,FALSE,FALSE,FALSE
tt1155051,TV Movie,Christmas at the Riviera,2007,94,Comedy,6.1,223,TRUE,FALSE,FALSE,FALSE
tt1157557,TV Movie,Story of the Christmas Carol,1955,29,Other,4.7,10,TRUE,FALSE,FALSE,FALSE
tt11585172,TV Movie,Much Ado About Christmas,2021,85,Drama,6.8,991,TRUE,FALSE,FALSE,FALSE
tt11585200,TV Movie,The Christmas Waltz,2020,83,Drama,7,2315,TRUE,FALSE,FALSE,FALSE
tt1159198,TV Movie,An Accidental Christmas,2007,90,Comedy,4.5,606,TRUE,FALSE,FALSE,FALSE
tt1159925,TV Movie,Christmas at Cadillac Jack's,2007,58,Family,6.7,278,TRUE,FALSE,FALSE,FALSE
tt11615500,TV Movie,Candy Cane Christmas,2020,91,Comedy,5.6,744,TRUE,FALSE,FALSE,FALSE
tt11637974,TV Movie,A Taste of Christmas,2020,91,Comedy,5.6,608,TRUE,FALSE,FALSE,FALSE
tt11640628,Feature Film,The Business of Christmas,2020,105,Family,5.9,55,TRUE,FALSE,FALSE,FALSE
tt1164729,TV Movie,Charles Dickens & the Invention of Christmas,2007,59,Other,7.7,41,TRUE,FALSE,FALSE,FALSE
tt1164730,TV Movie,The Comedy Christmas,2007,69,Other,4.8,12,TRUE,FALSE,FALSE,FALSE
tt11666938,TV Movie,Inn Love by Christmas,2020,88,Comedy,5.9,765,TRUE,FALSE,FALSE,FALSE
tt11667022,TV Movie,The Christmas Ball,2020,87,Drama,5.3,390,TRUE,FALSE,FALSE,FALSE
tt1169852,TV Movie,The Filmmaker's Holiday,1974,37,Other,6.5,46,FALSE,FALSE,FALSE,TRUE
tt11702278,Feature Film,A Wrestling Christmas Miracle,2020,90,Comedy,2.2,154,TRUE,FALSE,FALSE,FALSE
tt11738870,TV Movie,Christmas on Ice,2020,87,Romance,6.1,1086,TRUE,FALSE,FALSE,FALSE
tt11753704,TV Movie,The Christmas Listing,2020,84,Drama,5.2,589,TRUE,FALSE,FALSE,FALSE
tt1175514,TV Movie,The First Christmas,1979,25,Animation,7,18,TRUE,FALSE,FALSE,FALSE
tt11764856,Feature Film,A Christmas Cancellation,2020,92,Drama,4.2,81,TRUE,FALSE,FALSE,FALSE
tt11766316,TV Movie,White Christmas,1995,26,Other,6.1,20,TRUE,FALSE,FALSE,FALSE
tt1177949,TV Movie,The Smurfs Christmas Special,1982,23,Other,6.4,326,TRUE,FALSE,FALSE,FALSE
tt1179275,TV Movie,Lollipop Dragon: The Great Christmas Race,1985,22,Animation,7,20,TRUE,FALSE,FALSE,FALSE
tt1180340,TV Movie,Madeline's Christmas,1990,24,Other,7.6,74,TRUE,FALSE,FALSE,FALSE
tt11828420,TV Movie,Christmas on the Vine,2020,87,Drama,6.1,613,TRUE,FALSE,FALSE,FALSE
tt1184384,TV Movie,The Light Before Christmas,2007,28,Animation,6.1,63,TRUE,FALSE,FALSE,FALSE
tt11847642,TV Movie,Deliver by Christmas,2020,84,Comedy,6.6,1339,TRUE,FALSE,FALSE,FALSE
tt11869546,Feature Film,Miracle on Christmas,2020,87,Drama,5.8,243,TRUE,FALSE,FALSE,FALSE
tt11877948,Feature Film,Cupid for Christmas,2021,87,Comedy,5.6,234,TRUE,FALSE,FALSE,FALSE
tt11927670,Feature Film,Ace & the Christmas Miracle,2021,91,Comedy,4.5,114,TRUE,FALSE,FALSE,FALSE
tt11929008,TV Movie,A Very Charming Christmas Town,2020,88,Comedy,5.9,923,TRUE,FALSE,FALSE,FALSE
tt11947282,TV Movie,A Loud House Christmas,2021,64,Comedy,4.4,1738,TRUE,FALSE,FALSE,FALSE
tt1198337,Feature Film,Christmas in Paris,2008,120,Other,4.6,75,TRUE,FALSE,FALSE,FALSE
tt12014644,Feature Film,A Meowy Christmas Vacation,2020,50,Family,6.5,21,TRUE,FALSE,FALSE,FALSE
tt1205608,TV Movie,Yogi Bear's All-Star Comedy Christmas Caper,1982,24,Other,6.7,267,TRUE,FALSE,FALSE,FALSE
tt12092722,Feature Film,A New Husband for Christmas,2020,103,Comedy,5.6,95,TRUE,FALSE,FALSE,FALSE
tt12110636,TV Movie,A Royal Christmas Engagement,2020,86,Family,4.8,474,TRUE,FALSE,FALSE,FALSE
tt12228496,TV Movie,Christmas by Chance,2020,97,Comedy,6.2,335,TRUE,FALSE,FALSE,FALSE
tt12269268,TV Movie,The Maltese Holiday,2021,83,Romance,4.9,200,FALSE,FALSE,FALSE,TRUE
tt1230119,TV Movie,A Christmas Story,1972,30,Animation,6.6,108,TRUE,FALSE,FALSE,FALSE
tt1232802,TV Movie,A Tudor Feast at Christmas,2006,59,Other,8.3,178,TRUE,FALSE,FALSE,FALSE
tt12362248,Feature Film,Christmas vs. The Walters,2021,91,Comedy,4.5,360,TRUE,FALSE,FALSE,FALSE
tt12389030,TV Movie,A Very Country Christmas: Homecoming,2020,84,Comedy,6.1,435,TRUE,FALSE,FALSE,FALSE
tt12418270,Feature Film,A Christmas Tree Love Story,2020,70,Romance,4.4,32,TRUE,FALSE,FALSE,FALSE
tt1249300,TV Movie,"Merry Christmas, Drake & Josh",2008,90,Comedy,6.7,4390,TRUE,FALSE,FALSE,FALSE
tt12557978,TV Movie,A Christmas Tree Grows in Colorado,2020,85,Drama,5.6,822,TRUE,FALSE,FALSE,FALSE
tt12579258,TV Movie,Lonestar Christmas,2020,87,Comedy,5.8,530,TRUE,FALSE,FALSE,FALSE
tt12637024,TV Movie,A Cape Cod Christmas,2021,89,Drama,5.9,380,TRUE,FALSE,FALSE,FALSE
tt12670178,Feature Film,Christmas by the Book,2022,81,Comedy,5.4,24,TRUE,FALSE,FALSE,FALSE
tt12677210,Feature Film,Christmas Freak,2021,91,Other,3.1,131,TRUE,FALSE,FALSE,FALSE
tt1268799,Feature Film,A Very Harold & Kumar Christmas,2011,90,Other,6.2,71895,TRUE,FALSE,FALSE,FALSE
tt12712408,Feature Film,Christmas in Carolina,2020,76,Comedy,4.1,218,TRUE,FALSE,FALSE,FALSE
tt12717050,Feature Film,The Key to Christmas,2020,80,Family,5.4,117,TRUE,FALSE,FALSE,FALSE
tt1274299,TV Movie,Our First Christmas,2008,89,Drama,5.9,595,TRUE,FALSE,FALSE,FALSE
tt12763660,Feature Film,A Christmas Sunset,2021,90,Drama,7.3,19,TRUE,FALSE,FALSE,FALSE
tt12766346,TV Movie,If I Only Had Christmas,2020,84,Drama,6.3,1692,TRUE,FALSE,FALSE,FALSE
tt12766850,TV Movie,Holiday Heartbreak,2020,93,Comedy,6.2,73,FALSE,FALSE,FALSE,TRUE
tt12773628,TV Movie,One Royal Holiday,2020,87,Drama,7,2354,FALSE,FALSE,FALSE,TRUE
tt12780384,Feature Film,Holidays on Mars,2020,94,Comedy,2.7,687,FALSE,FALSE,FALSE,TRUE
tt12792442,TV Movie,Christmas Unwrapped,2020,87,Comedy,6.1,975,TRUE,FALSE,FALSE,FALSE
tt12803902,TV Movie,The Christmas Star,2020,91,Comedy,6.3,206,TRUE,FALSE,FALSE,FALSE
tt12807538,Feature Film,A Rich Christmas,2021,91,Drama,4.9,168,TRUE,FALSE,FALSE,FALSE
tt12821388,TV Movie,Merry Liddle Christmas Wedding,2020,87,Drama,5.9,444,TRUE,FALSE,FALSE,FALSE
tt12822926,TV Movie,On the 12th Date of Christmas,2020,84,Comedy,7.2,2289,TRUE,FALSE,FALSE,FALSE
tt12824160,Feature Film,Busman's Holiday,2020,107,Drama,7.3,10,FALSE,FALSE,FALSE,TRUE
tt12843484,TV Movie,Let's Meet Again on Christmas Eve,2020,87,Drama,5.8,411,TRUE,FALSE,FALSE,FALSE
tt1284976,TV Movie,A Christmas Proposal,2008,84,Comedy,4.6,604,TRUE,FALSE,FALSE,FALSE
tt1285125,TV Movie,Louis Theroux's African Hunting Holiday,2008,58,Other,7.1,1138,FALSE,FALSE,FALSE,TRUE
tt1285239,TV Movie,The Christmas Choir,2008,90,Drama,6.7,664,TRUE,FALSE,FALSE,FALSE
tt12885438,TV Movie,The Lego Star Wars Holiday Special,2020,44,Other,6.4,7574,FALSE,FALSE,FALSE,TRUE
tt12906940,Feature Film,Christmas Zombies,2020,66,Other,5.1,99,TRUE,FALSE,FALSE,FALSE
